noteId,tweetId,currentStatus,coreNoteIntercept,noteLength,sourceCount,sourceTrust,sourceTrustTier,sourceDomains,tone,saysWrong,bridging,humanPrediction,humanShouldPost,tweetText,noteText
1801422733030326611,1801122733578928319,CURRENTLY_RATED_NOT_HELPFUL,,56,1,0.6,medium,en.wikipedia.org,0.1,0,0.1,,,"","Its true i was there  https://en.wikipedia.org/wiki/Frog"
1787225392245293169,1787195481258344566,CURRENTLY_RATED_NOT_HELPFUL,,328,2,0.4,unknown,monde-diplomatique.fr; hrw.org,0.7,0.5,0.2,,,"","Israël est poursuivi en Court International de Justice pour risque plausible de génocide envers les palestiniens à Gaza. La russie ne l'est pas :    https://www.monde-diplomatique.fr/2024/02/ROBERT/66549    https://www.hrw.org/fr/news/2024/02/26/israel-ne-respecte-pas-lordonnance-de-la-cij-liee-la-plainte-pour-genocide        "
1693847657024766066,1693583682605310343,CURRENTLY_RATED_HELPFUL,,269,2,0.4,unknown,wtsp.com; en.m.wikipedia.org,0.9,0.3,0.8,,,"","This phenomenon, observed in August 2023 in the Tampa area, is known as a 'Roll Cloud.' While uncommon, it is not unknown to Meteorologists:    https://www.wtsp.com/amp/article/weather/florida-roll-cloud-tampa-bay-parrish/    https://en.m.wikipedia.org/wiki/Arcus_cloud"
2001989065931931998,2001917784729731072,CURRENTLY_RATED_HELPFUL,,165,1,0.6,medium,de.wikipedia.org,0.9,0.3,0.8,,,"","Diese Bauweise wurde Ende der 50er Jahre in Deutschland entwickelt und ist eine gängige Methode im Brückenbau.     https://de.wikipedia.org/wiki/Vorschubr%C3%BCstung"
1707385277059145772,1707205545042596027,CURRENTLY_RATED_HELPFUL,,467,2,0.6,medium,thehill.com; crsreports.congress.gov,0.8,0.7,0.8,,,"","Gov. DeSantis was not referring to Confucius, but the &quot;Confucius Institutes&quot;, which are operated by the People's Republic of China and have already been shut down over espionage concerns in much of Europe.    At the same time, there are only 16 such institutes in the US    https://thehill.com/opinion/national-security/3729453-time-to-shut-down-all-confucius-institutes-whatever-they-might-be-called/  https://crsreports.congress.gov/product/pdf/IF/IF11180"
1816414440624976163,1815836027254079829,CURRENTLY_RATED_NOT_HELPFUL,,276,0,0.5,unknown,,0.7,0.1,0.3,,,"","NNN El post expresa una opinión personal. Y su punto principal no es quién hace la transmisión y toma la decisión editorial de ocultar la bandera, sino resaltar dicha manifestación dado que no fue mostrada en la pantalla. Detalles menores de contexto pueden ir en comentarios "
1894219091592056942,1894194564040176008,CURRENTLY_RATED_HELPFUL,,84,1,0.2,low,x.com,0.9,0.7,0.9,,,"","This is not the official Dragon Ball Super account.    https://x.com/dragonballsuper"
1997426174981448072,1997037037107794089,CURRENTLY_RATED_NOT_HELPFUL,,262,0,0.5,unknown,,0.1,0.5,0.1,,,"","I numeri dei bambini uccisi dall’esercito israeliano sono noti e quotidianamente documentati e i soldati di Satana di Israele li confermano loro stessi con le loro dichiarazioni infami.  Basta osservare i posti che scorrono ogni giorno su X per rendersene conto."
1868283301263294964,1868273500407918626,CURRENTLY_RATED_NOT_HELPFUL,,291,1,0.4,unknown,sejm.gov.pl,0.3,0.7,0.8,,,"","Wpis zawiera kłamstwo.   Zawiera zdanie twierdzące, przedstawiające że Magdalena Biejat zostanie w 100% przyszłym Prezydentem Polski, a faktycznie na dzień publikowania wpisu nie ma ogłoszonego nawet terminu wyborów prezydenckich w 2025 r.    https://www.sejm.gov.pl/prawo/konst/polski/5.htm"
1782057531621208137,1781973486187036690,CURRENTLY_RATED_HELPFUL,,185,1,0.4,unknown,opendata.cbs.nl,0.8,0.7,0.8,,,"","https://opendata.cbs.nl/statline/#/CBS/nl/dataset/83474NED/table?ts=1713709442669    Dit betreft een grafische weergave van bevolkingsgroei. Doodgeboren babies is nergens van toepassing"
1750731371687911905,1750660732801155263,CURRENTLY_RATED_NOT_HELPFUL,,66,0,0.5,unknown,,0.8,0,0.3,,,"","NNN. The use of the word gringo, as with any word, can be charged."
1903733568687522161,1903669350172938495,CURRENTLY_RATED_NOT_HELPFUL,,99,1,0.4,unknown,toushitsu-off8.com,0.8,0,0.8,,,"","999秒は10分(600秒)以上と捉えることができ、『よく10分も待ったな』というリプライにはなんら間違いはありません。  https://toushitsu-off8.com/10min-sec/"
1859410506429161621,1857602150916137251,CURRENTLY_RATED_NOT_HELPFUL,,104,0,0.5,unknown,,0.1,0.5,0.5,,,"","#broligarch #elonia #Musk is #support for #apartheid, undermining #democracy and #freedom  Stopputin.net"
2022285906061774970,2022155647052382447,CURRENTLY_RATED_NOT_HELPFUL,,132,1,0.4,unknown,grammarly.com,0.8,0.7,0.8,,,"","He said “did snort” which is past tense.    “Snorts” is present tense    https://www.grammarly.com/blog/parts-of-speech/verb-tenses/"
1794498933403615676,1794037775487898002,CURRENTLY_RATED_NOT_HELPFUL,,42,0,0.5,unknown,,0.8,0,0.1,,,"","NNN - Put personal opinions in the replies"
1873340134768115803,1873259651774468224,CURRENTLY_RATED_NOT_HELPFUL,,341,1,0.6,medium,fr.m.wikipedia.org,0.4,0.7,0.7,,,"","1)La kuniya est faite avec le prénom de l'enfant de la prsn concernée  2)elle existe chez les arabes bien avant le terrorisme islamique, resumer cela aux terroristes est raciste   https://fr.m.wikipedia.org/wiki/Kunya#:~:text=Une%20kunya%20(en%20arabe%20%3A%20%D9%83%D9%8F%D9%86%D9%92%D9%8A%D9%8E%D8%A9,ou%20de%20sa%20fille%20a%C3%AEn%C3%A9."
1874240754991976747,1874160714438369589,CURRENTLY_RATED_NOT_HELPFUL,,225,3,0.6,medium,en.wikipedia.org,0.9,0.7,0.9,,,"","The medication that Amber takes is amantadine, an antiviral that is not a steroid.    https://en.wikipedia.org/wiki/Amantadine    https://en.wikipedia.org/wiki/Steroid    https://en.wikipedia.org/wiki/Wilson%27s_Heart_(House)"
1741247929120362604,1741085350255055333,CURRENTLY_RATED_NOT_HELPFUL,,35,0,0.5,unknown,,0,0.7,0.1,,,"","Yeah dumbass that's what context is"
2023107580894023784,2022888335673376821,CURRENTLY_RATED_HELPFUL,,320,2,0.2,low,x.com; justice.gov,0.8,0.7,0.8,,,"","Falso. La niña de la foto es su sobrina:  https://x.com/i/status/2022938957646844238    Y Ellen DeGeneres no aparece en los papeles de Epstein (solo hay referencias a su show televisivo) como se puede comprobar fácilmente introduciendo su nombre en el buscador de los papeles de Epstein:  https://www.justice.gov/epstein"
1758547326652539260,1758541753223713014,CURRENTLY_RATED_NOT_HELPFUL,,344,2,0.6,medium,en.wikipedia.org; uci.org,0.8,0.7,0.8,,,"","Portugal, Spain and Italy are not considered Western European countries by most organizations. Furthermore: Wales, England and Scotland are not considered seperate countries within cycling but all fall within Great Britain.    https://en.wikipedia.org/wiki/Western_Europe  https://www.uci.org/discipline/road/6TBjsDD8902tud440iv1Cu?tab=rankings"
1981911470444028302,1981764563914924494,CURRENTLY_RATED_NOT_HELPFUL,,200,1,0.9,high,bbc.com,0.4,0.3,0.5,,,"","Yes, this is factually true. However the government just voted to annex the West Bank when JD Vance visited. He had power to persuade others and did not. https://www.bbc.com/news/articles/cn8xvj108z9o"
1876988298771767650,1876734237933494711,CURRENTLY_RATED_HELPFUL,,391,1,0.4,unknown,lefigaro.fr,0.3,0.7,0.8,,,"","Cette déclaration est mensongère, Bruno Retailleau demande aux préfets de redoubler de vigilance concernant l'apologie du terrorisme sur les réseaux sociaux, la note interne ne contient aucune mention de la &quot;diaspora algérienne&quot;    https://www.lefigaro.fr/faits-divers/apologie-du-terrorisme-sur-les-reseaux-sociaux-retailleau-demande-aux-prefets-de-redoubler-de-vigilance-20250107"
2018733777661669396,2018620210207744188,CURRENTLY_RATED_NOT_HELPFUL,,434,3,0.9,high,cdc.gov; datadashboard.health.gov.il; idsc.tmiph.metro.tokyo.lg.jp,0.8,0.2,0.8,,,"","海外ではCOVID-19による死亡者数は近年大きく減少しています。米国では2025年の年間死亡者数は約2万人程度、イスラエルでも数人規模にまで低下しています。  https://www.cdc.gov/covid/php/surveillance/index.html  https://datadashboard.health.gov.il/portal/dashboard/corona    各国でCOVID-19死亡の定義や集計方法は異なっており、日本では他疾患が主因の死亡も含まれていると指摘されています。    また、日本では高齢者施設や医療機関でのクラスターが多く、死亡者数に影響していると考えられます。  東京都では2025年の施設・医療機関クラスター件数が前年比約6割に減少しており、今後は死亡者数も減少する可能性があります。    https://idsc.tmiph.metro.tokyo.lg.jp/diseases/2019-ncov/  "
1825816544884199924,1825637655465570646,CURRENTLY_RATED_NOT_HELPFUL,,109,0,0.5,unknown,,0.8,0.7,0.7,,,"","「クルドカー」は埼玉県南部における「違法なほどの高さで荷台に積載した解体業者トラックを指す通称」であり、そのドライバーを直接クルド人であると示す物ではありません。    運転手がクルド人であるエビデンスは不要です。  "
1973717236532560033,1973056907460939979,CURRENTLY_RATED_NOT_HELPFUL,,29,0,0.5,unknown,,0,0.5,0,,,"","NNN   Malditos pinches furros"
1684986052337905665,1684876931055943680,CURRENTLY_RATED_HELPFUL,,283,1,0.4,unknown,partijgedrag.nl,0.9,0.3,0.8,,,"","De BoerBurgerBeweging (BBB) van Caroline van der Plas stemt bij 54% van de moties hetzelfde als BIJ1 van Sylvana Simons.    Op onderwerpen oa: landbouw (14%), migratie &amp; integratie (38%) en openbare orde &amp; veiligheid (56%).    https://www.partijgedrag.nl/partijgelijkenis.php"
1845199404657148077,1845139650005835935,CURRENTLY_RATED_NOT_HELPFUL,,141,0,0.5,unknown,,0.3,0.3,0.8,,,"","NNN - this is a joke that's very well-known to most Balkan people plus OP's handle is &quot;Balkan Memes&quot;    Don't abuse community notes"
1797932854456053816,1797864983696638014,CURRENTLY_RATED_HELPFUL,,452,5,0.2,low,x.com; m3.com; www3.nhk.or.jp; asahi.com,0.8,0.7,0.8,,,"","ついに曝露されたと投稿されていますが、この動画は下記の21年12月4日のツイートに動画が残っているように21年12月の報道です。  https://x.com/You3_JP/status/1466841605097537536  何度か、この報道が昨日今日されたように描写しこれが隠されていたと表現する投稿例が下記のようにみられているので注意してください。  https://x.com/w2skwn3/status/1783168361435894076  当時から下記のように大手メディアを含め大々的に報道されていた公知の事実で当時から何も隠されてはおりません。  https://www.m3.com/news/open/iryoishin/989643  https://www3.nhk.or.jp/news/html/20211204/k10013374401000.html  https://www.asahi.com/articles/ASPD43C6WPD4ULBJ001.html"
1681744585448468480,1681632252990554112,CURRENTLY_RATED_NOT_HELPFUL,,274,0,0.5,unknown,,0.3,0.8,0.3,,,"","No hay ninguna prueba de que ese vídeo haya sido hecho en una calle de Bilbao, ni mucho menos que uno de los protagonistas sea un &quot;mena&quot;. Simplemente es una manera de difundir odio y de ensalzar una ideología xenófoba, sin ninguna objetividad y sin ninguna prueba."
1907176498072789113,1906508554665689282,CURRENTLY_RATED_NOT_HELPFUL,,429,1,0.4,unknown,camara.leg.br,0.4,0.5,0.7,,,"","Esqueceram de dizer q a moça em questão é Autista com a Ciptea em mãos. Ela tem o direito de pedir a gentileza da pessoa em ceder o lugar a ela.   Há  uma grande falta de informações sobre o autismo.  O autista tem que ser respeitado.    https://www.camara.leg.br/noticias/902233-projeto-garante-transporte-publico-gratuito-a-autistas/#:~:text=O%20Projeto%20de%20Lei%202090,l%C3%A2mpadas%20de%20sinaliza%C3%A7%C3%A3o%20por%20LED."
1933567107318317342,1933401752549663046,CURRENTLY_RATED_NOT_HELPFUL,,315,2,0.6,medium,en.wikipedia.org,0.8,0.7,0.5,,,"","Ukraine has a significantly higher percentage of white people compared to Israel. Ukraine is 95% white. Among Israeli Jews, roughly 31.8% are Ashkenazi (European origin, typically classified as white).  https://en.wikipedia.org/wiki/Demographics_of_Ukraine  https://en.wikipedia.org/wiki/Demographics_of_Israel     "
1716867194913452483,1716817860604145804,CURRENTLY_RATED_NOT_HELPFUL,,207,1,0.4,unknown,shorturl.at,0.4,0,0.2,,,"","90% der Versorgung ist verunreinigtes Grundwasser (zu viel Extraktion, besonders seitens Israel).  Entsalzungsanlagen arbeiten nicht, durch Israels Blockade von Strom + Treibstoff   https://shorturl.at/cdiV2"
1844511074458181762,1844438203060846642,CURRENTLY_RATED_NOT_HELPFUL,,272,1,0.4,unknown,interpol.int,0.7,0.7,0.8,,,"","Esto es piratería. Distribuir un archivo epub o pdf de un escritor o escritora sin su permiso o el de su editorial es un crimen penado por la ley. Viola los derechos de autor.  https://www.interpol.int/es/Delitos/Productos-ilegales/Compre-de-forma-segura/Pirateria-digital"
1897733024994771344,1897658930282516847,CURRENTLY_RATED_HELPFUL,,396,2,0.4,unknown,starlink.com; youtube.com,0.2,0.7,0.8,,,"","FAKE NEWS!    O sistema &quot;Starlink Direct to Cell&quot; NÃO POSSIBILITA, por enquanto, transferência de dados ou ligações.   A única funcionalidade é a de envio de mensagens de texto (SMS).    Ademais, o serviço foi desenvolvido como COMPLEMENTO para as operadoras &quot;tradicionais&quot;.    https://www.starlink.com/br/business/direct-to-cell    https://www.youtube.com/watch?v=dLRJHmbb5Y0"
1691509557820846239,1691166019392245762,CURRENTLY_RATED_HELPFUL,,320,1,0.6,medium,fr.wikipedia.org,0.9,0.7,0.8,,,"","Le Groupe de commandos d'Afrique était composé d'environ 1 000 hommes, selon des sources historiques, plutôt que de 230 000 comme mentionné dans le tweet.     La précision des détails historiques est essentielle pour conserver l'exactitude dans les hommages rendus.    https://fr.wikipedia.org/wiki/Commandos_d%27Afrique"
1942539895995613570,1942472600304615794,CURRENTLY_RATED_NOT_HELPFUL,,194,1,0.4,unknown,insee.fr,0.6,0.3,0.8,,,"","Si on analyse le diagramme, on s'aperçoit que la pauvreté ne cesse d'augmenter depuis 2017, avec une pause en 2020. Il eût été utile de le mentionner.https://www.insee.fr/fr/statistiques/5759045"
1767564008792449429,1767548444112044392,CURRENTLY_RATED_HELPFUL,,211,1,0.2,low,youtube.com,0.8,0.3,0.8,,,"","The title of the video was changed when Lamine Yamal made his debut with the first team. He was featured in the video and he was playing for the U-13s at the moment    https://www.youtube.com/watch?v=xzehnfQTM94"
1852585813407830189,1852030582496112925,CURRENTLY_RATED_HELPFUL,,380,2,0.4,unknown,excite.co.jp; tokyo-np.co.jp,0.8,0.7,0.8,,,"","この人探しの情報提供を呼びかける投稿には    ・管轄警察署  ・警察受理番号    等の記載がなく、警察に受理されていない詐欺の可能性があります。    SNSで「探しています」と拡散希望する投稿の中には    ・ストーカー  ・借金取り  ・DV避難したパートナーを捜す加害者    等のケースがあり、この投稿を拡散すると犯罪行為に加担する可能性があり危険です。    SNSで大拡散される“行方不明者”捜索投稿の是非――「慎重に」とプロが警鐘鳴らすワケ  https://www.excite.co.jp/news/article/Cyzowoman_201802_post_173913/    ストーカーの調査悪用防げ　探偵が情報共有サイト運営　逗子殺人事件きっかけ  https://www.tokyo-np.co.jp/article/70131"
1886472102577889303,1886196739339587899,CURRENTLY_RATED_NOT_HELPFUL,,70,0,0.5,unknown,,0.1,0.5,0.1,,,"","Kanye's wife Bianca Censori was naked she she wasn't wearing anything."
1920708072776827032,1920206362996343261,CURRENTLY_RATED_HELPFUL,,203,2,0.4,unknown,react.dev; graphite.dev,0.8,0.7,0.9,,,"","useState is part of React, not TypeScript. There are many TypeScript experts who do not use React.    https://react.dev/reference/react/useState    https://graphite.dev/guides/react-vs-next-vs-typescript"
1732171777034334637,1731815505546096752,CURRENTLY_RATED_NOT_HELPFUL,,270,0,0.5,unknown,,0.2,0.7,0.2,,,"","NNN. Ffs, bonuses given to execs is completely irrelevant to the unbiased reporting of a companies layoffs.  Also, execs have contracts with clearly defined bonus packages companies are legally required to pay out. Not misleading, this is what comments sections are for."
1837221730722406733,1836140030420750666,CURRENTLY_RATED_NOT_HELPFUL,,26,0,0.5,unknown,,0,1,0,,,"","No lol    Youarestupid.com"
1939454641395445927,1939338068768559577,CURRENTLY_RATED_NOT_HELPFUL,,296,2,0.4,unknown,suntory.co.jp; kumamoto-kmm.ed.jp,0.8,0.7,0.9,,,"","3本無料は、正確には300円分無料で、2025年現在100円の商品のない自販機が増えているため3本無料にはならないことが多いです。  https://www.suntory.co.jp/softdrink/news/pr/article/SBF1580.html  画像で300円以下の商品と交換と書かれています    参考に2022年価格改定表を示しますが、100円以下の商品は2022年時点で販売されていません。  https://www.kumamoto-kmm.ed.jp/sch/e/yoshino/files/items/90389/File/kakakukaitei.pdf  "
1945078570189013021,1944733098232410480,CURRENTLY_RATED_NOT_HELPFUL,,343,1,0.6,medium,pt.m.wikipedia.org,0.8,0.5,0.8,,,"","NNN. O post expressa uma opinião pessoal. Além disso, embora seja questionado o caráter de titulo mundial das Copas Rio de 1951 e 1952, ambos os torneios foram oficiais, organizados pela CBD com a chancela da FIFA, e não poderiam ser considerados amistosos, sob nenhum aspecto.    https://pt.m.wikipedia.org/wiki/Copa_Rio_Internacional_de_1951"
1999026642820510138,1998799806429356494,CURRENTLY_RATED_HELPFUL,,316,3,0.30000000000000004,unknown,asahi.com; aandk-t-s.com; medicalconsulting.co.jp,0.8,0.7,0.8,,,"","サイレンススズカの故障は左前脚の手根骨粉砕骨折であり、この絵のような左後肢の開放骨折ではありません。  http://www.asahi.com/paper/sports/horse-racing/silence.html  手根骨とは手首の八つの小さな骨です。  https://www.aandk-t-s.com/16097705313424  完治には時間がかかり、後遺症や後遺障害の懸念もあるが、&quot;人間である&quot;ウマ娘であれば必ずしも復帰が叶わないとは限りません。  https://medicalconsulting.co.jp/2025/08/15/comminuted-wrist-fracture/"
1710104432082391140,1709763765900558762,CURRENTLY_RATED_NOT_HELPFUL,,22,0,0.5,unknown,,0.1,0,0.1,,,"","i love community notes"
1812959878832369708,1812909168145154100,CURRENTLY_RATED_HELPFUL,,214,1,0.2,low,youtube.com,0.9,0.7,0.8,,,"","O vídeo da postagem é uma cena retirada de uma série ficcional disponível no YouTube chamada &quot;de dentro da Favela e está disponível no canal do blogueiro O Pest:  https://youtube.com/@opest?si=ju4Yz0Tf-fw8m99k"
1856802931124965477,1856426170641985769,CURRENTLY_RATED_NOT_HELPFUL,,62,1,0.4,unknown,vote.sinnfein.ie,0.8,0.7,0.1,,,"","This account is the real David coote https://vote.sinnfein.ie/"
1774004197966372934,1773758618862567563,CURRENTLY_RATED_NOT_HELPFUL,,400,3,0.4,unknown,tokyoweekender.com; newsweek.com; semafor.com,0.7,0.3,0.7,,,"","1. She is Arab  2. Japan suffers from a groping epidemic (chikan). They were forced to introduce women-only carts  to mitigate some of the sexual abuse    https://www.tokyoweekender.com/japan-life/news-and-opinion/why-japan-women-only-cars/  https://www.newsweek.com/japan-anti-groping-stamp-1456583  https://www.semafor.com/article/01/13/2023/tokyo-launches-anti-groping-campaign-on-public-transport"
1872357445953114384,1872312139945234507,CURRENTLY_RATED_NOT_HELPFUL,,42,0,0.5,unknown,,0.3,0,0.1,,,"","NN - I feel the Zach defense is important "
1878011559781499206,1877683053872427146,CURRENTLY_RATED_NOT_HELPFUL,,39,0,0.5,unknown,,0.4,0,0.8,,,"","このポストで言う「宇宙」は通称であり、宇宙の定義等を指摘する必要はありません。"
1769309152281530767,1769018978968416301,CURRENTLY_RATED_HELPFUL,,325,1,0.4,unknown,westermann.de,0.8,0.3,0.8,,,"","Die Seite ist aus dem „aktuellen“ Buch aus dem Jahr 2016 und zeigt alle Parteien die zu dem Zeitpunkt über der 5% Hürde waren.   Da die AFD erst 2017 über 5% erreicht hat, steht diese nicht mit dabei.    https://www.westermann.de/artikel/978-3-507-11172-1/Demokratie-heute-Ausgabe-2016-fuer-Nordrhein-Westfalen-Schulbuch-9-10"
2001409028857929874,2001379112061980924,CURRENTLY_RATED_NOT_HELPFUL,,171,0,0.5,unknown,,0.8,0.7,0.8,,,"","NN. Era impossível um time brasileiro se classificar para o Mundial de Clubes sem ter conquistado a Libertadores de 2000. E o vencedor dessa competição foi o Boca Juniors."
1859773858200367478,1859714132993351947,CURRENTLY_RATED_HELPFUL,,445,3,0.2,low,x.com,0.8,0.5,0.8,,,"","Trump Senior advisor Dan Scavino stated the vehicles are just “ Vice President-elect @JDVance’s motorcade.”    https://x.com/DanScavino/status/1859722305267470704    Trump spokesman Steven Cheung said, “ CBS overreacted.”    https://x.com/StevenCheung/status/1859716875531452619    Secret Service stated, “There are no  issues or concerns with any Secret Service protectees on property.”    https://x.com/SecretSvcSpox/status/1859715868311290030"
1872041209189064782,1872015972896514403,CURRENTLY_RATED_NOT_HELPFUL,,472,2,0.4,unknown,nationalreview.com; cnn.com,0.2,0.7,0.5,,,"","This user is trying to make it seem as if whites were the primary reason behind Twitter censorship     It should be noted that when Twitter was ran by an Indian CEO,he himself admitted to essentially being against free speech    https://www.nationalreview.com/news/incoming-twitter-ceo-said-company-should-focus-less-on-free-speech/amp/    It was also an indian woman that got Trump banned    https://www.cnn.com/2021/10/27/tech/vijaya-gadde-twitter-risk-takers/index.html"
1678906615364304896,1678643391515570176,CURRENTLY_RATED_NOT_HELPFUL,,34,0,0.5,unknown,,0.2,0.7,0.5,,,"","The information is not trustworthy"
1983165179232706911,1982905934944055561,CURRENTLY_RATED_NOT_HELPFUL,,156,0,0.5,unknown,,0.6,0,0.3,,,"","Mamdani said the lady was his father’s distant cousin. Hence his aunt. Doesn’t matter if he lied or told the truth but the OP has correctly interpreted him "
1685769050830364672,1685655848540950528,CURRENTLY_RATED_NOT_HELPFUL,,84,0,0.5,unknown,,0.8,0,0.1,,,"","It talks about the change that Twitter has undergone over the years, in his opinion "
1871196195189637388,1870929013373575555,CURRENTLY_RATED_NOT_HELPFUL,,272,1,0.4,unknown,glasamerike.net,0.4,0.7,0.5,,,"","The protest has nothing to do with Russia. Serbian people are protesting against a dictatorship that is backed by EU/US and not Russia    https://www.glasamerike.net/a/sjedinjene-drzave-sad-amerika-ambasador-kristofer-hil-balkan-srbija-kosovo-aleksandar-vucic/6712841.html"
1983268962533048497,1982886201322590321,CURRENTLY_RATED_NOT_HELPFUL,,377,1,0.4,unknown,france.attac.org,0.4,0.7,0.4,,,"","NNN: Les cotisations sociales citées dans les notes servent à financer l'assurance chomage, la sécurité sociale... Les 500 euros soient disant récupérés selon les notes seraient dépensés dans les frais de santé comme aux usa https://france.attac.org/nos-publications/les-possibles/numero-1-automne-2013/dossier-protection-sociale/article/autour-de-la-protection-sociale-de-1307"
2019047753494487367,2018987119289708578,CURRENTLY_RATED_NOT_HELPFUL,,129,1,0.6,medium,en.wikipedia.org,0.9,0.7,0.9,,,"","This is not the late John Virgo but is instead John Sessions that is in the picture.  https://en.wikipedia.org/wiki/John_Sessions"
2021253298695643497,2021030103388758218,CURRENTLY_RATED_NOT_HELPFUL,,179,1,0.4,unknown,egyptianstreets.com,0.9,0,0.1,,,"","Aditional Context: This photo is from November 2025.  https://egyptianstreets.com/2025/11/03/danish-foreign-minister-gifts-lego-pyramid-to-celebrate-grand-egyptian-museum-opening/"
2014148461210345845,2013968696872472907,CURRENTLY_RATED_NOT_HELPFUL,,260,1,0.4,unknown,google.com,0.4,0.5,0.2,,,"","Nnn, the poster says pc monitor, where he is calling a monitor a pc monitor, he does not say anything computers versus consoles hes comparing the screen types   https://www.google.com/search?q=pc+monitor&amp;ie=UTF-8&amp;oe=UTF-8&amp;hl=en-us&amp;client=safari"
1903902711520895364,1903453858312974791,CURRENTLY_RATED_NOT_HELPFUL,,206,1,0.6,medium,pt.wikipedia.org,0.8,0.7,0.8,,,"","João Goulart foi um político de esquerda e era o presidente do Brasil em 1962, quando a seleção conquistou seu bicampeonato da copa do mundo.     https://pt.wikipedia.org/wiki/Lista_de_presidentes_do_Brasil"
1696522054613532940,1696390116749582413,CURRENTLY_RATED_NOT_HELPFUL,,24,0,0.5,unknown,,0.8,0,0.1,,,"","Elon musk plays fortnite"
1956422537308782828,1952037754067394956,CURRENTLY_RATED_NOT_HELPFUL,,319,1,0.9,high,newyorker.com,0.8,0.3,0.8,,,"","NNN Whether you find @dstfelix 's past posts humorous or not, they are not relevant to the New Yorker's tweet about an interview with Sidney Sweeny- especially when dstfelix was neither the subject nor the interviewer.    https://www.newyorker.com/culture/critics-notebook/the-banal-provocation-of-sydney-sweeneys-jeans"
